T P C3H8 O2 CH3CH2CH2 CH3CHCH3 HE
6.000000000000000000e+02 1.0000000000000e+06 7.784434790379e-06 0.1701420183354 2.373594232151e-08 2.373594232151e-08 0.8298501497579
6.000000000000000000e+02 1.0000000000000e+06 7.784434790379e-06 0.1701420183354 2.373594232151e-08 2.373594232151e-08 0.8298501497579
