T P CH4 O2 N2 AR
1.107894736842105203e+03 1.013250000000000000e+05 1.426808565824753128e-01 1.984266949197696639e-01 6.474228251882004903e-01 1.146962330955446363e-02
1.131578947368421041e+03 1.013250000000000000e+05 1.426808565824753128e-01 1.984266949197696639e-01 6.474228251882004903e-01 1.146962330955446363e-02
1.155263157894736878e+03 1.013250000000000000e+05 1.426808565824753128e-01 1.984266949197696639e-01 6.474228251882004903e-01 1.146962330955446363e-02
1.178947368421052715e+03 1.013250000000000000e+05 1.426808565824753128e-01 1.984266949197696639e-01 6.474228251882004903e-01 1.146962330955446363e-02
1.202631578947368325e+03 1.013250000000000000e+05 1.426808565824753128e-01 1.984266949197696639e-01 6.474228251882004903e-01 1.146962330955446363e-02
1.226315789473684163e+03 1.013250000000000000e+05 1.426808565824753128e-01 1.984266949197696639e-01 6.474228251882004903e-01 1.146962330955446363e-02
1.250000000000000000e+03 1.013250000000000000e+05 1.426808565824753128e-01 1.984266949197696639e-01 6.474228251882004903e-01 1.146962330955446363e-02
8.000000000000000000e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
8.236842105263158373e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
8.473684210526315610e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
8.710526315789473983e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
8.947368421052631220e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
9.184210526315789593e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
9.421052631578947967e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
9.657894736842105203e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
9.894736842105263577e+02 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.013157894736842081e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.036842105263157919e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.060526315789473756e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.084210526315789593e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.107894736842105203e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.131578947368421041e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.155263157894736878e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.178947368421052715e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.202631578947368325e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.226315789473684163e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
1.250000000000000000e+03 1.013250000000000000e+05 1.370327415532176796e-01 1.997339523237215975e-01 6.516881196439537893e-01 1.154518647910691281e-02
8.000000000000000000e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
8.236842105263158373e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
8.473684210526315610e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
8.710526315789473983e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
8.947368421052631220e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
9.184210526315789593e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
9.421052631578947967e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
9.657894736842105203e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
9.894736842105263577e+02 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.013157894736842081e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.036842105263157919e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.060526315789473756e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.084210526315789593e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.107894736842105203e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.131578947368421041e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.155263157894736878e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.178947368421052715e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.202631578947368325e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.226315789473684163e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
1.250000000000000000e+03 1.013250000000000000e+05 1.313097121442984017e-01 2.010585486765029406e-01 6.560099872903329965e-01 1.162175188886568900e-02
8.000000000000000000e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
8.236842105263158373e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
8.473684210526315610e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
8.710526315789473983e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
8.947368421052631220e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
9.184210526315789593e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
9.421052631578947967e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
9.657894736842105203e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
9.894736842105263577e+02 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.013157894736842081e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.036842105263157919e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.060526315789473756e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.084210526315789593e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.107894736842105203e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.131578947368421041e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.155263157894736878e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.178947368421052715e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.202631578947368325e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.226315789473684163e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
1.250000000000000000e+03 1.013250000000000000e+05 1.255102679529731813e-01 2.024008312466425152e-01 6.603895611884519345e-01 1.169933961193241924e-02
8.000000000000000000e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
8.236842105263158373e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
8.473684210526315610e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
8.710526315789473983e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
8.947368421052631220e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
9.184210526315789593e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
9.421052631578947967e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
9.657894736842105203e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
9.894736842105263577e+02 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.013157894736842081e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.036842105263157919e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.060526315789473756e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.084210526315789593e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.107894736842105203e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.131578947368421041e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.155263157894736878e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.178947368421052715e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.202631578947368325e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.226315789473684163e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
1.250000000000000000e+03 1.013250000000000000e+05 1.196328682399843274e-01 2.037611566385634509e-01 6.648280048604023884e-01 1.177797026104978467e-02
8.000000000000000000e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
8.236842105263158373e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
8.473684210526315610e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
8.710526315789473983e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
8.947368421052631220e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
9.184210526315789593e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
9.421052631578947967e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
9.657894736842105203e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
9.894736842105263577e+02 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.013157894736842081e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.036842105263157919e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.060526315789473756e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.084210526315789593e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.107894736842105203e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.131578947368421041e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.155263157894736878e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.178947368421052715e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.202631578947368325e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.226315789473684163e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
1.250000000000000000e+03 1.013250000000000000e+05 1.136759305648912255e-01 2.051398911084365284e-01 6.693265133198135208e-01 1.185766500685874088e-02
8.000000000000000000e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
8.236842105263158373e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
8.473684210526315610e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
8.710526315789473983e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
8.947368421052631220e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
9.184210526315789593e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
9.421052631578947967e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
9.657894736842105203e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
9.894736842105263577e+02 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.013157894736842081e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.036842105263157919e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.060526315789473756e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.084210526315789593e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.107894736842105203e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.131578947368421041e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.155263157894736878e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.178947368421052715e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.202631578947368325e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.226315789473684163e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
1.250000000000000000e+03 1.013250000000000000e+05 1.076378293656192475e-01 2.065374108929435570e-01 6.738863141445352589e-01 1.193844559690196427e-02
8.000000000000000000e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
8.236842105263158373e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
8.473684210526315610e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
8.710526315789473983e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
8.947368421052631220e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
9.184210526315789593e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
9.421052631578947967e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
9.657894736842105203e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
9.894736842105263577e+02 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.013157894736842081e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.036842105263157919e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.060526315789473756e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.084210526315789593e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.107894736842105203e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.131578947368421041e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.155263157894736878e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.178947368421052715e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.202631578947368325e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.226315789473684163e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
1.250000000000000000e+03 1.013250000000000000e+05 1.015168944795495076e-01 2.079541025515718455e-01 6.785086685934692552e-01 1.202033437540943328e-02
8.000000000000000000e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
8.236842105263158373e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
8.473684210526315610e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
8.710526315789473983e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
8.947368421052631220e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
9.184210526315789593e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
9.421052631578947967e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
9.657894736842105203e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
9.894736842105263577e+02 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
1.013157894736842081e+03 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
1.036842105263157919e+03 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
1.060526315789473756e+03 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
1.084210526315789593e+03 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
1.107894736842105203e+03 1.013250000000000000e+05 9.531140960332301626e-02 2.093903633230924377e-01 6.831948727696804946e-01 1.210335430390389183e-02
