T P CH4 O2 N2 AR
9.909090909090909918e+02 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
9.954545454545454959e+02 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.000000000000000000e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.004545454545454504e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.009090909090909122e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.013636363636363626e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.018181818181818244e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.022727272727272748e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.027272727272727252e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.031818181818181756e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.036363636363636488e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.040909090909090992e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.045454545454545496e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.050000000000000000e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.054545454545454504e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.059090909090909008e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.063636363636363740e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.068181818181818244e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.072727272727272748e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.077272727272727252e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.081818181818181984e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.086363636363636488e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.090909090909090992e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.095454545454545496e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.100000000000000000e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.104545454545454504e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.109090909090909008e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.113636363636363740e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.118181818181818244e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.122727272727272748e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.127272727272727252e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.131818181818181984e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.136363636363636488e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.140909090909090992e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.145454545454545496e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.150000000000000000e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.154545454545454504e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.159090909090909008e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.163636363636363740e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.168181818181818244e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.172727272727272748e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.177272727272727252e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.181818181818181984e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.186363636363636488e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.190909090909090992e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.195454545454545496e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.200000000000000000e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.204545454545454504e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.209090909090909008e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.213636363636363740e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.218181818181818244e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
1.222727272727272748e+03 1.013250000000000000e+05 1.471912627038149124e-01 1.973827604803313485e-01 6.440166958648970708e-01 1.140928095095664757e-02
